696.1401
6705.8203
6699.7700
6703.4003
6719.1303
6707.0302
6719.1303
6719.1303
6714.2900
6710.6601
6707.0302
6711.8701
6720.3403
6707.0302
6704.6103
6700.9799
6704.6103
6705.8203
6717.9204
6722.7602
6693.7202
6719.1303
6713.0800
6710.6601
6711.8701
6713.0800
6708.2402
6719.1303
6711.8701
6704.6103
6697.3500
6705.8203
6705.8203
6719.1303
6699.7700
6694.9301
6694.9301
6722.7602
6698.5600
6707.0302
6709.4501
6698.5600
6708.2402
6703.4003
6711.8701
6719.1303
6704.6103
6703.4003
6719.1303
6708.2402
6698.5600
6713.0800
6697.3500
6699.7700
6703.4003
6700.9799
6704.6103
6714.2900
6704.6103
6698.5600
6707.0302
6699.7700
6703.4003
6722.7602
6717.9204
6703.4003
6707.0302
6708.2402
6700.9799
6704.6103
6715.5000
6700.9799
6705.8203
6711.8701
6710.6601
6711.8701
6699.7700
6705.8203
6702.1904
6703.4003
6708.2402
6700.9799
6691.3002
6707.0302
6696.1401
6698.5600
6698.5600
6710.6601
6713.0800
6703.4003
6823.1904
7077.2900
7215.2304
7297.5102
7307.1904
7370.1103
7459.6503
7609.6904
7798.4501
7953.3300
8100.9501
8307.8603
8502.6699
8784.6005
9066.5302
9323.0507
9473.0898
9764.7001
10118.0205
10541.5205
11042.4599
11404.2500
11699.4902
12095.1601
12623.9306
13042.5908
13424.9501
13786.7402
14130.3808
14424.4101
14731.7500
15340.3808
16302.3300
17364.7109
18216.5507
18947.3906
19569.3300
20226.3613
21046.7402
21960.2910
23016.6210
23951.9511
24728.7714
24733.6113
24250.8203
23774.0800
23624.0410
23873.3007
24871.5507
26081.5507
27462.1601
28985.5507
30258.4707
30433.9218
29839.8105
29463.5000
29347.3417
29338.8710
29551.8300
29755.1113
29557.8808
28660.0605
26640.5703
23684.5410
20689.7910
18320.6113
16428.1699
14978.5908
13861.7607
13040.1708
12363.7802
11786.6103
11198.5507
10654.0507
10214.8203
9809.4707
9280.7001
8791.8603
8424.0205
8244.9404
8246.1503
8409.5000
8649.0800
9054.4306
9905.0605
11469.5908
13098.2500
14587.7607
15951.4306
17449.4101
18901.4101
20245.7207
21765.4804
23546.6015
25289.0000
26973.3203
28743.5507
30113.2714
31417.6503
32815.1992
34342.2226
35838.9921
37035.6796
37860.9023
38795.0195
-39332.2617
-38094.4296
-37021.1601
-36142.6992
-35286.0195
-34553.9726
-33962.2812
-33606.5429
-33279.8398
-33114.0703
-33323.4023
-33934.4492
-34689.4921
-35369.5117
-35806.3203
-35838.9921
-35361.0429
-34690.6992
-34268.4101
-34348.2695
-34585.4296
-34848.0000
-35019.8203
-35290.8593
-35868.0312
-37157.8906
-39565.7929
36482.7109
32671.2109
28744.7617
24818.3105
21184.6816
18768.3105
16889.1796
15294.4003
14057.7802
12904.6503
11999.5703
11398.2001
10957.7607
10571.7705
10154.3203
9712.6699
9266.1806
8876.5605
8580.1103
8280.0302
8053.7602
7886.7802
7788.7700
7731.9003
7659.3002
7578.2304
7469.3300
7350.7500
7253.9501
7188.6103
7203.1303
7278.1503
7344.7001
7406.4101
7441.5000
7420.9301
7395.5200
7412.4604
7454.8100
7503.2104
7627.8403
7895.2504
